Time, in s	Altitude in m	Velocity in m/s
217.6	110837.607087476	2536.1904761905
217.7	110902.551867898	2536.8650793651
217.8	110967.412688342	2537.5
217.9	111032.182813331	2538.1349206349
218	111096.85593373	2538.8095238095
218.1	111161.426166749	2539.4444444445
218.2	111225.888055942	2540.122747665
218.3	111290.236562323	2540.7973508396
218.4	111354.466860079	2541.4719540142
218.5	111418.574132279	2542.1465571888
218.6	111482.553561992	2542.8608429031
218.7	111546.400332287	2543.5030062566
218.8	111610.109626232	2544.23227592
218.9	111673.676626898	2544.86620858
219	111737.096517351	2545.5787205079
219.1	111800.364480663	2546.2136411429
219.2	111863.475945452	2546.8882443175
219.3	111926.428218313	2547.5231649524
219.4	111989.221149749	2548.2197259445
219.5	112051.857136137	2548.8396626303
219.6	112114.341119727	2549.5512362736
219.7	112176.680588643	2550.1879306948
219.8	112238.88557688	2550.9022164091
219.9	112300.968418758	2551.5768195837
220	112362.942116495	2552.2714231676
220.1	112424.819674272	2552.9565083458
220.2	112486.614096273	2553.6387838276
220.3	112548.338386678	2554.3133870022
220.4	112610.005549671	2554.9879901768
220.5	112671.628589434	2555.6625933514
220.6	112733.220510148	2556.337196526
220.7	112794.794315997	2557.031481831
220.8	112856.362911049	2557.7258687519
220.9	112917.937935459	2558.432482159
221	112979.529014624	2559.1256860333
221.1	113041.143746668	2559.8399717476
221.2	113102.787702446	2560.5145749222
221.3	113164.464425541	2561.2288606365
221.4	113226.175432263	2561.9232475766
221.5	113287.920311764	2562.6177495446
221.6	113349.697889842	2563.310953419
221.7	113411.506979779	2564.0066384336
221.8	113473.346394858	2564.6812416082
221.9	113535.214948362	2565.3955273225
222	113597.111453573	2566.0899142626
222.1	113659.034723775	2566.7844162114
222.2	113720.983572249	2567.4776200857
222.3	113782.956812279	2568.1733051002
222.4	113844.953236104	2568.8479082748
222.5	113906.971130922	2569.5621939891
222.6	113969.007794886	2570.2565813274
222.7	114031.059516067	2570.9510832762
222.8	114093.121572449	2571.6443811531
222.9	114155.188231933	2572.3400661676
223	114217.252752332	2573.0345121307
223.1	114279.307402419	2573.748797845
223.2	114341.343945926	2574.4431617945
223.3	114403.354125537	2575.1376633451
223.4	114465.32968394	2575.8309611463
223.5	114527.262363822	2576.5265521582
223.6	114589.143907869	2577.2209746657
223.7	114650.966058768	2577.9154175915
223.8	114712.720559206	2578.6297033058
223.9	114774.39915187	2579.3242282451
224	114835.993591778	2580.0385139594
224.1	114897.49638626	2580.753882932
224.2	114958.901941914	2581.4681686463
224.3	115020.206663272	2582.1813297327
224.4	115081.4089528	2582.895615447
224.5	115142.509210899	2583.5900379523
224.6	115203.509835903	2584.3043236666
224.7	115264.415211747	2585.0186093808
224.8	115325.230967991	2585.7131172103
224.9	115385.962832859	2586.4274029246
225	115446.616534576	2587.1229939339
225.1	115507.197801364	2587.8372796482
225.2	115567.712361449	2588.5502605378
225.3	115628.165943053	2589.264546252
225.4	115688.564274401	2589.9391494267
225.5	115748.913083716	2590.6534351409
225.6	115809.218099223	2591.3478858596
225.7	115869.484965545	2592.0621715739
225.8	115929.718687937	2592.7764572881
225.9	115989.923405558	2593.4722284964
226	116050.102390808	2594.1865142107
226.1	116110.258049323	2594.91931447
226.2	116170.391919979	2595.6336001843
226.3	116230.504674889	2596.3280383545
226.4	116290.596203004	2597.0423240688
226.5	116350.666165884	2597.7566097831
226.6	116410.714224421	2598.4708954974
226.7	116470.740039505	2599.1851812117
226.8	116530.743272028	2599.900814802
226.9	116590.723582881	2600.6151005163
227	116650.680632956	2601.3690687702
227.1	116710.614083143	2602.0833544845
227.2	116770.523594333	2602.7778664472
227.3	116830.408827033	2603.4921521615
227.4	116890.26931056	2604.2064378757
227.5	116950.104122409	2604.9207041171
227.6	117009.911840019	2605.6349898314
227.7	117069.690540777	2606.3492755457
227.8	117129.437802013	2607.0635612599
227.9	117189.150701003	2607.7976207259
228	117248.825815357	2608.5515889798
228.1	117308.459353814	2609.2658746941
228.2	117368.047476886	2610
228.3	117427.586345081	2610.7340636533
228.4	117487.07211891	2611.4483493675
228.5	117546.500958884	2612.181342438
228.6	117605.869025513	2612.8956281523
228.7	117665.172479306	2613.580611756
228.8	117724.407480774	2614.33458001
228.9	117783.570190427	2615.0488657243
229	117842.656775729	2615.7632721273
229.1	117901.663828317	2616.4775578416
229.2	117960.589010689	2617.2128187395
229.3	118019.431111837	2617.9271044537
229.4	118078.190047244	2618.6706922786
229.5	118136.866858883	2619.3849779929
229.6	118195.463715222	2620.0992637071
229.7	118253.983904264	2620.8333333333
229.8	118312.431416332	2621.5873015873
229.9	118370.81029738	2622.3015873016
230	118429.124593359	2623.0555555556
230.1	118487.378350222	2623.7896825395
230.2	118545.575613922	2624.5039682538
230.3	118603.72043041	2625.2579365078
230.4	118661.816845641	2625.9722222221
230.5	118719.868905565	2626.6865079363
230.6	118777.880656136	2627.4404761903
230.7	118835.856142852	2628.1547619046
230.8	118893.799257038	2628.8888888889
230.9	118951.713359022	2629.6428571429
231	119009.601221457	2630.3571428572
231.1	119067.465029316	2631.1111111111
231.2	119125.306379897	2631.844028547
231.3	119183.126282818	2632.5583142613
231.4	119240.925160475	2633.2924239642
231.5	119298.70300176	2634.0067096785
231.6	119356.459738885	2634.7209953928
231.7	119414.195304061	2635.4551223766
231.8	119471.909629498	2636.1694080908
231.9	119529.602647407	2636.9047446232
232	119587.274289999	2637.638873284
232.1	119644.924489485	2638.3730175493
232.2	119702.553178075	2639.1269858032
232.3	119760.160287982	2639.8412715175
232.4	119817.745751414	2640.575398502
232.5	119875.30945538	2641.329366756
232.6	119932.850941159	2642.0436524703
232.7	119990.369281713	2642.7777777778
232.8	120047.86308132	2643.5317460318
232.9	120105.330475578	2644.246031746
233	120162.769131401	2645
233.1	120220.176247024	2645.753968254
233.2	120277.548597201	2646.4682539683
233.3	120334.882833734	2647.2222222222
233.4	120392.175608058	2647.9761904762
233.5	120449.423571613	2648.7157441755
233.6	120506.623375836	2649.4697124295
233.7	120563.771672165	2650.2236806835
233.8	120620.865112037	2650.9379663977
233.9	120677.900346891	2651.6919346517
234	120734.874028165	2652.4459029057
234.1	120791.782807295	2653.16018862
234.2	120848.62334173	2653.8888888889
234.3	120905.392655435	2654.6428571429
234.4	120962.088697695	2655.3571428572
234.5	121018.710391179	2656.1111111111
234.6	121075.257631939	2656.8650793651
234.7	121131.731289412	2657.5793650794
234.8	121188.13320642	2658.3333333333
234.9	121244.466193161	2659.0873015873
235	121300.733666695	2659.8214281222
235.1	121356.939092152	2660.5753963762
235.2	121413.085934661	2661.3293646301
235.3	121469.177659351	2662.0634919747
235.4	121525.217731352	2662.8174602287
235.5	121581.209615791	2663.5714284826
235.6	121637.1567778	2664.3253967366
235.7	121693.062682506	2665.0992067097
235.8	121748.930795039	2665.8531749636
235.9	121804.764580529	2666.6071432176
236	121860.567493797	2667.380952381
236.1	121916.342742298	2668.1349206349
236.2	121972.09304906	2668.8888888889
236.3	122027.820642374	2669.6428571429
236.4	122083.527255799	2670.376984127
236.5	122139.214128157	2671.130952381
236.6	122194.882003537	2671.884920635
236.7	122250.531141599	2672.6388888889
236.8	122306.161554635	2673.3928571429
236.9	122361.773244633	2674.1468253969
237	122417.366213578	2674.9007936508
237.1	122472.940463457	2675.6349206349
237.2	122528.495996255	2676.3888888889
237.3	122584.032813959	2677.1428571429
237.4	122639.550918554	2677.8571428572
237.5	122695.050312027	2678.6111111111
237.6	122750.530996365	2679.3650793651
237.7	122805.992973552	2680.0992062604
237.8	122861.436236292	2680.8531745144
237.9	122916.860554503	2681.6071427684
238	122972.265261811	2682.3611110223
238.1	123027.64924627	2683.154761816
238.2	123083.010950361	2683.90873007
238.3	123138.348370993	2684.6626983239
238.4	123193.659059502	2685.4365079365
238.5	123248.940130932	2686.1904761905
238.6	123304.188477542	2686.9444444445
238.7	123359.40098231	2687.6984126984
238.8	123414.57452821	2688.4523809524
238.9	123469.70599822	2689.2063492064
239	123524.792275316	2689.9603174603
239.1	123579.830242473	2690.7142857143
239.2	123634.816782669	2691.4782033898
239.3	123689.748778879	2692.2619046397
239.4	123744.623114079	2693.0158728937
239.5	123799.436671247	2693.7698411476
239.6	123854.186339471	2694.5634919413
239.7	123908.869380786	2695.3373010652
239.8	123963.483998756	2696.0912693192
239.9	124018.029387383	2696.8749706913
240	124072.505731113	2697.638888489
240.1	124126.914204831	2698.392856743
240.2	124181.256973862	2699.1468249969
240.3	124235.537187859	2699.9007932509
240.4	124289.758613969	2700.6349206349
240.5	124343.925068253	2701.3888888889
240.6	124398.04036677	2702.1428571429
240.7	124452.10832558	2702.8968253968
240.8	124506.132760742	2703.6904761905
240.9	124560.117488316	2704.4642853969
241	124614.066324361	2705.2182536509
241.1	124667.983084937	2706.0119044446
241.2	124721.871586104	2706.8055552382
241.3	124775.735643921	2707.5595234922
241.4	124829.579074447	2708.3134917461
241.5	124883.405599142	2709.0674600001
241.6	124937.218215959	2709.8119836079
241.7	124991.01894279	2710.6056344016
241.8	125044.808816708	2711.3596026556
241.9	125098.587893966	2712.1135709095
242	125152.355250002	2712.9072217032
242.1	125206.10897943	2713.7008724968
242.2	125259.846290649	2714.4548407508
242.3	125313.564134745	2715.2380952381
242.4	125367.259462044	2715.9920634921
242.5	125420.929222875	2716.7560474918
242.6	125474.570367566	2717.5496982855
242.7	125528.179846444	2718.3036665394
242.8	125581.754609837	2719.0576347934
242.9	125635.291608075	2719.8512855871
243	125688.787791483	2720.6449363807
243.1	125742.240110391	2721.3989046347
243.2	125795.645515126	2722.1825396825
243.3	125849.000956433	2722.9365079365
243.4	125902.303526884	2723.7008723766
243.5	125955.55080752	2724.4945231702
243.6	126008.740919992	2725.2484914242
243.7	126061.872526561	2726.0024596781
243.8	126114.944830101	2726.7961104718
243.9	126167.957574095	2727.5897612654
244	126220.91104222	2728.3437295194
244.1	126273.805916936	2729.126984127
244.2	126326.642932848	2729.880952381
244.3	126379.422824557	2730.6449861732
244.4	126432.146326668	2731.4386369669
244.5	126484.814173782	2732.2140478211
244.6	126537.427100504	2732.9680160751
244.7	126589.985841437	2733.7616668687
244.8	126642.491131183	2734.5553176624
244.9	126694.943704346	2735.3092859163
245	126747.344295529	2736.0928711717
245.1	126799.693639335	2736.8468394257
245.2	126851.992470376	2737.6190476191
245.3	126904.241526383	2738.4126984127
245.4	126956.441555825	2739.2063492064
245.5	127008.59331906	2739.9603174603
245.6	127060.697588327	2740.753968254
245.7	127112.755147756	2741.5476190476
245.8	127164.766793359	2742.3412698413
245.9	127216.733333027	2743.1349206349
246	127268.655583418	2743.9087297208
246.1	127320.534362336	2744.6626979748
246.2	127372.370487586	2745.4563487685
246.3	127424.164776971	2746.2499995621
246.4	127475.918048296	2747.0039678161
246.5	127527.631119366	2747.7579360701
246.6	127579.304807984	2748.511904324
246.7	127630.939931956	2749.2857142857
246.8	127682.537309084	2750.0793650794
246.9	127734.097757175	2750.873015873
247	127785.622094032	2751.626984127
247.1	127837.111137459	2752.4206349206
247.2	127888.565650397	2753.2142857143
247.3	127939.985976192	2753.9786502747
247.4	127991.371889801	2754.7723010684
247.5	128042.722597358	2755.5262693223
247.6	128094.036736174	2756.2802375763
247.7	128145.312374732	2757.0738883699
247.8	128196.547012691	2757.8675391636
247.9	128247.737635751	2758.6315231375
248	128298.881080379	2759.4544601644
248.1	128349.974182608	2760.2084284183
248.2	128401.013778467	2761.002079212
248.3	128451.996703986	2761.7957300056
248.4	128502.919795197	2762.5893807993
248.5	128553.77988813	2763.3534479683
248.6	128604.573818815	2764.1767655818
248.7	128655.298423283	2764.9503845803
248.8	128705.950537564	2765.744035374
248.9	128756.52699769	2766.5376861676
249	128807.024639689	2767.3313369613
249.1	128857.440300609	2768.0953209288
249.2	128907.77116262	2768.918555347
249.3	128958.015596547	2769.672523601
249.4	129008.173288752	2770.4465236501
249.5	129058.245241134	2771.2401744437
249.6	129108.233771133	2772.0338252374
249.7	129158.142511722	2772.7978092136
249.8	129207.9764104	2773.6211268333
249.9	129257.741385078	2774.3750950873
250	129307.443480549	2775.168745881
250.1	129357.088741609	2775.9623966746
250.2	129406.683213051	2776.7560474683
250.3	129456.23293967	2777.5200314445
250.4	129505.743966262	2778.3433490556
250.5	129555.222337619	2779.0973173095
250.6	129604.674098538	2779.8909681032
250.7	129654.105293812	2780.6846188968
250.8	129703.521968236	2781.4782696905
250.9	129752.930166605	2782.2719204841
251	129802.335933712	2783.0952380952
251.1	129851.745314353	2783.8888888889
251.2	129901.164156444	2784.6825396825
251.3	129950.597323506	2785.4761904762
251.4	130000.04849779	2786.2698412699
251.5	130049.520180273	2787.0634920635
251.6	130099.013690661	2787.8571428572
251.7	130148.529167386	2788.6507936508
251.8	130198.065567611	2789.4444444445
251.9	130247.620864101	2790.2777777778
252	130297.192832746	2791.1111111111
252.1	130346.779249434	2791.8683126919
252.2	130396.377890054	2792.6420495928
252.3	130445.986530494	2793.4313414046
252.4	130495.602946643	2794.1853096585
252.5	130545.22491439	2794.9392779125
252.6	130594.850209622	2795.6932461665
252.7	130644.476608229	2796.4472144204
252.8	130694.101886099	2797.277314427
252.9	130743.723819121	2798.0908791134
253	130793.340183183	2798.8888888889
253.1	130842.948754174	2799.7222222222
253.2	130892.547296289	2800.5555555556
253.3	130942.133484294	2801.3492063492
253.4	130991.704871815	2802.1428571429
253.5	131041.258891241	2802.9365079365
253.6	131090.792853729	2803.7301587302
253.7	131140.303949199	2804.5238095238
253.8	131189.789246338	2805.3174603175
253.9	131239.24570429	2806.1111111111
254	131288.670250394	2806.9444444445
254.1	131338.059811897	2807.7777777778
254.2	131387.411316045	2808.6111111111
254.3	131436.721690082	2809.4444444445
254.4	131485.987861255	2810.2777777778
254.5	131535.20675681	2811.1111111111
254.6	131584.375303992	2811.9444444445
254.7	131633.490430048	2812.7777777778
254.8	131682.549062223	2813.5815274844
254.9	131731.548127762	2814.4148608177
255	131780.484553913	2815.2281623446
255.1	131829.35526792	2816.0218131383
255.2	131878.157216259	2816.8154639319
255.3	131926.887806934	2817.6091147256
255.4	131975.545351768	2818.4027655192
255.5	132024.129085639	2819.2259999396
255.6	132072.639166476	2820.0196507333
255.7	132121.076675263	2820.8333333333
255.8	132169.443616033	2821.6666666667
255.9	132217.742896645	2822.5
256	132265.977886481	2823.3037497066
256.1	132314.151974155	2824.1370830399
256.2	132362.268548281	2824.9503845669
256.3	132410.330997474	2825.7440353605
256.4	132458.342710345	2826.5376861542
256.5	132506.307075511	2827.3313369478
256.6	132554.227481583	2828.1249877415
256.7	132602.107317176	2828.9482221618
256.8	132649.949970904	2829.7418729555
256.9	132697.758831379	2830.5555555556
257	132745.537287218	2831.3888888889
257.1	132793.288727031	2832.2222222222
257.2	132841.016539435	2833.0555555556
257.3	132888.724058623	2833.8888888889
257.4	132936.413931759	2834.7222222222
257.5	132984.087710833	2835.5555555556
257.6	133031.745845864	2836.3888888889
257.7	133079.387684896	2837.2222222222
257.8	133127.011474	2838.0555555556
257.9	133174.614357273	2838.8888888889
258	133222.192431257	2839.7222222222
258.1	133269.741377555	2840.5259482927
258.2	133317.256870966	2841.359281626
258.3	133364.73458629	2842.1926149593
258.4	133412.170198325	2842.986265753
258.5	133459.559381872	2843.7799165466
258.6	133506.89781173	2844.5735673403
258.7	133554.181162699	2845.3672181339
258.8	133601.405109577	2846.1904761905
258.9	133648.565327165	2846.9841269841
259	133695.657490261	2847.7777777778
259.1	133742.677273666	2848.6111111111
259.2	133789.62035218	2849.4444444445
259.3	133836.4824006	2850.2777777778
259.4	133883.2591214	2851.1111111111
